图片地址,商品价格,商店名称,评论数量,商品链接,标题,商品比重
https://img10.360buyimg.com/n7/jfs/t1/124571/4/3587/146509/5ed3ecc0Ece659f7c/0d14953918d76fba.jpg,3489,APPLE翔合专卖店,36789,https://item.jd.com/20764151793.html,苹果（Apple）2019新款iPadAir10.5英寸平板电脑Air3金色64GWLAN版【标配】,33
https://img10.360buyimg.com/n7/jfs/t1/124814/25/3640/454356/5ed37648Eda8d0ee6/4805fbb18f37414e.jpg,4569,大麦优品二手专营店,550,https://item.jd.com/66817543220.html,【二手99新】Apple/苹果ipadPro11/12.9英寸18年新款办公学习二合一平板电脑【限量秒杀】11英寸64G【WLAN版】银色,68
https://img10.360buyimg.com/n7/jfs/t1/113846/25/7553/207319/5ec54b39E2dbd4736/82b055cdca9326a5.jpg,398,经典二手商品专营店,375,https://item.jd.com/18182109907.html,【二手9成新】苹果平板AppleiPad2二手平板电脑9.7英寸此乃看剧神器不支持微信深空灰16GWiFi版+充电套装,67
https://img10.360buyimg.com/n7/jfs/t1/87747/26/19180/315670/5e9d471bEc50104eb/859b82de8d35d3ba.jpg,569,经典二手商品专营店,251,https://item.jd.com/66759316967.html,【二手8成新】苹果平板AppleiPad3二手苹果平板电脑9.7英寸拍拍二手不支持微信深空灰16GWiFi版+充电套装,78
https://img10.360buyimg.com/n7/jfs/t1/107763/30/11969/49714/5e8ef382E6bb94a28/b573ea964512e08c.jpg,3499,圳豪数码专营店,8571,https://item.jd.com/43665765312.html,APPLE苹果2019新款iPadmini5/mini4更新版平板电脑7.9英寸金色新品mini5-64G-WLAN版,76
https://img10.360buyimg.com/n7/jfs/t1/122890/34/3624/454187/5ed3bd0bEb92adb8d/0a243303d6edf4e0.jpg,8237,Apple无限专卖店,511,https://item.jd.com/47174253346.html,苹果AppleiPadPro12.920年新款WLAN版苹果平板电脑全面屏办公学习二合一平板银色256G2020年新款【非原厂鼠标】,31
https://img10.360buyimg.com/n7/jfs/t1/128059/5/2489/90763/5ec6584aE80f4a911/371d961a5755f159.jpg,4588,闲至优品二手手机旗舰店,84,https://item.jd.com/26542791225.html,"【二手99新】苹果ipadPro12.9/10.5/11英寸可选2018国行正品办公学习平板电脑【18款11""A12X】64Gwifi版联系选色普通线充+平板支架+壳膜（送完即止）",49
https://img10.360buyimg.com/n7/jfs/t1/27217/33/1724/70604/5c15aed4Eba629739/15cd06a3c98986d8.jpg,50,集合数码专营店,437,https://item.jd.com/60613989509.html,iPad/mini5/Air平板电脑保护壳钢化膜套装版颜色随机iPad10.2英寸,34
https://img10.360buyimg.com/n7/jfs/t1/99838/25/15824/168828/5e74a167E4400b8f1/b4d23fb964fa60b6.jpg,1988,鸿兴优品二手手机专营店,0,https://item.jd.com/64981848290.html,【二手95成新】Apple苹果7.9寸平板电脑iPad迷你Mini4/5/2017/18款二手平板银色mini4128GWiFi版+充电器,
https://img10.360buyimg.com/n7/jfs/t1/129282/26/1342/393792/5ebba80eE44827eb5/6650726d3ec654ed.jpg,6088,小皮科技二手商品旗舰店,29,https://item.jd.com/68854601865.html,【二手99新】苹果（Apple）2020年新款iPadPro11英寸轻薄办公学习二合一平板电脑【在保带原包装】128G银色WiFi版,17
